id	text_without_diac	text
20524	????? ????? ????? ??????? ??? ???? ????? ??????? ??? ???? ?????	????????? ????????? ????????? ???????????? ??????? ??????? ???????? ???????????? ??????? ??????? ????????
562	???? ????? ???? ????? ???? ????? ?? ???? ????? ??? ???? ????? ?? ???? ????? ??? ???? ?????	???????? ???????? ???????? ???????? ???????? ???????? ??? ???????? ???????? ????? ???????? ???????? ??? ???????? ???????? ????? ???????? ????????
20435	???????? ???????? ???????? ???? ???? ?? ???????? ????? ???? ???? ?? ???????? ?????	??????????????? ??????????????? ??????????????? ??????? ????????? ??? ??????????????? ????????? ??????? ????????? ??? ??????????????? ?????????
18553	???? ???? ???? ???? ?????? ?? ?????? ???? ???? ?????? ?? ?????? ????	??????? ??????? ??????? ??????? ????????? ??? ??????????? ???????? ??????? ????????? ??? ??????????? ????????
799	???? ???? ???? ???? ?????? ??? ???????? ???? ?????? ??? ????????	????????? ????????? ????????? ????????? ?????????? ?????? ?????????????? ????????? ?????????? ?????? ??????????????
21366	?????? ?????? ?????? ??????? ????? ?????? ???? ??????? ????? ?????? ????	?????????? ?????????? ?????????? ????????????? ???????? ??????????? ??????? ????????????? ???????? ??????????? ???????
14902	?? ?? ???? ????? ?? ?? ???? ????? ?? ?? ???? ????? ??? ?? ?? ??? ?? ????? ?? ????????? ??? ?? ?? ??? ?? ????? ?? ?????????	??? ??? ?????? ????????? ??? ??? ?????? ????????? ??? ??? ?????? ????????? ?????? ??? ??? ?????? ??? ?????????? ????? ???????????????? ?????? ??? ??? ?????? ??? ?????????? ????? ????????????????
21401	?????? ?????? ?????? ???????? ??? ??????? ??????? ????? ?? ?????? ???????? ??? ??????? ??????? ????? ?? ??????	?????????? ?????????? ?????????? ????????????? ?????? ????????????? ??????????? ???????? ??? ?????????? ????????????? ?????? ????????????? ??????????? ???????? ??? ??????????
18375	???? ???? ???? ?? ???? ??? ?????? ?? ???? ??? ??????	??????? ??????? ??????? ???? ??????? ????? ?????????? ???? ??????? ????? ??????????
19076	?????? ?????? ?????? ??????? ?????? ??? ???? ???? ????????? ??????? ?????? ??? ???? ???? ?????????	???????????? ???????????? ???????????? ???????????? ???????????? ????? ??????? ??????? ???????????????? ???????????? ???????????? ????? ??????? ??????? ????????????????
50	????? ????? ???? ???? ?????  ????? ???? ???? ?????	???????? ????????? ??????? ????? ???????? ????????? ??????? ????? ????????
18387	???? ???? ???? ?????? ??? ???? ???? ???? ?????? ??? ???? ???? ????	????????? ????????? ????????? ????????? ????? ????????? ??????? ??????? ????????? ????? ????????? ??????? ???????
18156	????? ????? ????? ????? ??? ?????? ????? ????? ????????  ????? ??? ?????? ????? ????? ????????	????????? ????????? ????????? ???????? ????? ????????? ???????? ????????? ?????????????? ???????? ????? ????????? ???????? ????????? ??????????????
14856	???? ???? ???? ?????? ???? ???? ??? ????? ???? ?????? ??? ???? ????  ?????? ???? ???? ??? ????? ???? ?????? ??? ???? ????	???????? ???????? ???????? ?????????? ??????? ???????? ?????? ???????? ??????? ??????????? ????? ???????? ??????? ?????????? ??????? ???????? ?????? ???????? ??????? ??????????? ????? ???????? ???????
14919	????? ????? ????? ?? ???? ????? ????? ?? ?????? ?? ???? ????? ????? ?? ??????	????????? ????????? ????????? ???? ??????? ????????? ????????? ??? ?????????? ???? ??????? ????????? ????????? ??? ??????????
289	???? ??????? ???? ??????? ???? ?? ??????? ? ??? ???? ????? ??? ???? ?? ??????? ? ??? ???? ????? ???	????????? ???????????? ????????? ???????????? ????????? ??? ???????????? ?? ????? ??????? ?????????? ?????? ????????? ??? ???????????? ?? ????? ??????? ?????????? ??????
629	????? ??? ??????? ????? ??? ??????? ????? ??? ??????? ??? ??? ?????? ????? ? ??????? ??? ??????? ??? ??? ?????? ????? ? ??????? ??? ???????	????????? ????? ???????????? ????????? ????? ???????????? ????????? ????? ???????????? ?????? ?????? ?????????? ???????? ?? ???????????? ????? ???????????? ?????? ?????? ?????????? ???????? ?? ???????????? ????? ????????????
19181	?????? ??? ??????? ?????? ??? ??????? ?????? ??? ??????? ??????? ??? ??? ???????? ??? ??????? ??????? ??? ??? ???????? ??? ???????	?????????? ????? ???????????? ?????????? ????? ???????????? ?????????? ????? ???????????? ???????????? ??????? ????? ????????????? ????? ???????????? ???????????? ??????? ????? ????????????? ????? ????????????
271	????? ????? ????? ??????? ??? ?????? ? ?????? ????? ??????? ??????? ??? ?????? ? ?????? ????? ???????	????????? ????????? ????????? ???????????? ????? ??????? ?? ?????????? ????????? ???????????? ???????????? ????? ??????? ?? ?????????? ????????? ????????????
21005	???? ??????? ???? ???? ??????? ???? ???? ??????? ???? ???? ??????? ???? ??? ??????? ? ?????? ???? ??????? ???? ??? ??????? ? ??????	???????? ??????????????? ??????? ???????? ??????????????? ??????? ???????? ??????????????? ??????? ???????? ??????????????? ??????? ????? ???????????? ?? ??????????? ???????? ??????????????? ??????? ????? ???????????? ?? ???????????
726	???? ???? ???? ??????? ???? ???? ? ?????? ?? ????? ??????? ???? ???? ? ?????? ?? ?????	???????? ???????? ???????? ??????????? ??????? ??????? ????? ???????? ??? ????????? ??????????? ??????? ??????? ????? ???????? ??? ?????????
19778	???? ???? ???? ?????? ????? ?????? ?????	???????? ???????? ???????? ?????????? ?????????? ?????????? ??????????
15638	??????? ???? ???? ??????? ???? ???? ?????? ?? ???? ??? ??????? ???? ???? ?????? ?? ???? ??? ??????? ???? ????	????????????? ??????? ????? ????????????? ??????? ????? ?????????? ??? ???????? ????? ????????????? ??????? ????? ?????????? ??? ???????? ????? ????????????? ??????? ?????
21604	????? ????? ????? ???? ?????? ????? ?????? ???? ?????? ????? ??????	????????? ????????? ????????? ???????? ??????????? ????????? ?????????? ???????? ??????????? ????????? ??????????
18194	?????? ????? ?????? ????? ?????? ????? ??? ?? ???? ?????? ??? ???????? ?????  ??? ?? ???? ?????? ??? ???????? ?????	?????????? ????????? ?????????? ????????? ?????????? ????????? ????? ??? ??????? ?????????? ???????? ????????????? ????????? ????? ??? ??????? ?????????? ???????? ????????????? ?????????
557	?????? ?????? ?????? ?????? ?????? ?????? ??? ?????? ?????? ?????? ??? ?????? ?????? ??????	?????????? ??????????? ?????????? ??????????? ?????????? ??????????? ?????? ?????????? ??????????? ?????????? ?????? ?????????? ??????????? ??????????
20055	????? ????? ????? ????? ??????? ?? ???? ???? ? ???? ????? ??????? ?? ???? ???? ? ????	????????? ????????? ????????? ????????? ??????????? ??? ??????? ?????? ?? ???????? ????????? ??????????? ??? ??????? ?????? ?? ????????
756	???? ???? ???? ???? ????? ???? ???? ????? ????	???????? ???????? ???????? ???????? ???????? ?????? ???????? ???????? ??????
14761	??? ??? ??? ?? ???? ??? ??? ????  ?? ???? ??? ??? ????	?????? ?????? ?????? ??? ??????? ????? ?????? ??????? ??? ??????? ????? ?????? ???????
18497	??? ??? ??? ??? ??? ??????? ??? ??? ??? ??? ??????? ??? ???	?????? ?????? ?????? ?????? ????? ??????????? ????? ????? ?????? ????? ??????????? ????? ?????
21139	?????? ?????? ?????? ???? ?? ?????? ????? ?? ??? ?????? ?????? ???? ?? ?????? ????? ?? ??? ?????? ??????	?????????? ?????????? ?????????? ??????? ??? ?????????? ???????? ??? ?????? ??????????? ?????????? ??????? ??? ?????????? ???????? ??? ?????? ??????????? ??????????
21269	??? ??????? ??? ??????? ??? ??????? ??? ??? ??????? ?? ??????? ??? ??? ??????? ?? ???????	?????? ???????????? ?????? ???????????? ?????? ???????????? ????? ?????? ?????????????? ??? ??????????? ????? ?????? ?????????????? ??? ???????????
20062	????? ????? ????? ??? ??????? ? ???? ????? ??? ??????? ? ???? ?????	????????? ????????? ????????? ??????? ???????????? ?? ????????? ????????? ??????? ???????????? ?? ????????? ?????????
378	????? ????? ????? ????? ???????? ??????? ????? ??????? ????? ???????? ??????? ????? ???????	????????? ????????? ????????? ????????? ?????????????? ????????????? ????????? ???????????? ????????? ?????????????? ????????????? ????????? ????????????
21017	?? ???? ??? ?? ???? ??? ?? ???? ??? ?? ???? ??? ?? ?????? ?????? ?? ???? ??? ?? ?????? ??????	??? ????????? ??????? ??? ????????? ??????? ??? ????????? ??????? ??? ????????? ??????? ???? ????????? ?????????? ??? ????????? ??????? ??? ????????? ??????? ???? ????????? ??????????
227	????? ????? ????? ????? ??? ? ??????? ????? ??? ? ???????	???????? ???????? ???????? ?????????? ??????? ?? ??????????? ?????????? ??????? ?? ???????????
19542	?????? ?????? ?????? ???? ??????? ???????? ?? ????????? ???? ??????? ???????? ?? ?????????	??????????? ??????????? ??????????? ???????? ???????????? ?????????????? ??? ???????????????? ???????? ???????????? ?????????????? ??? ????????????????
18230	???? ??????? ???? ??????? ???? ??????? ???? ????????? ?? ???? ??????? ???? ????????? ?? ???? ???????	??????? ???????????? ??????? ???????????? ??????? ???????????? ??????? ???????????????? ????? ??????? ???????????? ??????? ???????????????? ????? ??????? ????????????
19310	???? ????? ???? ????? ???? ????? ?????? ???? ????? ?????? ???? ?????	??????? ???????? ??????? ???????? ??????? ???????? ??????????? ??????? ???????? ??????????? ??????? ????????
20208	????? ?????? ????? ?????? ????? ?????? ???? ????? ?????? ??? ?? ???? ????? ???? ????? ?????? ??? ?? ???? ?????	????????? ??????????? ????????? ??????????? ????????? ??????????? ??????? ????????? ??????????? ?????? ??? ??????? ????????? ??????? ????????? ??????????? ?????? ??? ??????? ?????????
18904	??? ?? ?????? ??? ?? ?????? ??? ?? ?????? ?????? ???? ??? ??? ?????? ?????? ???? ??? ??? ??????	?????? ???? ??????? ?????? ???? ??????? ?????? ???? ??????? ??????????? ?????? ?????? ???? ??????? ??????????? ?????? ?????? ???? ???????
21100	??? ??????? ??? ??????? ??? ??????? ???? ????? ??? ??????? ??? ?????? ???? ????? ??? ??????? ??? ??????	??????? ???????????? ??????? ???????????? ??????? ???????????? ???????? ????????? ??????? ???????????? ????? ??????????? ???????? ????????? ??????? ???????????? ????? ???????????
19695	??? ?? ??? ?? ??? ?? ??? ?? ??????? ??? ?? ???????	?????? ???? ?????? ???? ?????? ???? ?????? ???? ???????????? ?????? ???? ????????????
21085	??? ???? ??? ???? ??? ???? ??? ???? ?? ?????? ????? ??? ???? ?? ?????? ?????	?????? ??????? ?????? ??????? ?????? ??????? ?????? ??????? ??? ?????????? ???????? ?????? ??????? ??? ?????????? ????????
293	???? ???? ?????? ???? ???? ???? ?????? ???? ???? ????	????????? ????????? ????????? ????????? ??????? ??????? ????????? ????????? ??????? ???????
14731	?????? ?????? ?????? ??????  ?????? ??? ????? ?? ???? ????? ????? ????  ??????  ?????? ??? ????? ?? ???? ????? ????? ????	????????? ????????? ????????? ????????? ?????????? ?????? ???????? ??? ???????? ?????????? ????????? ??????? ????????? ?????????? ?????? ???????? ??? ???????? ?????????? ????????? ???????
19	????? ????????? ??? ????? ????????? ??? ????? ?????????	???????? ??????????????? ?????? ????????? ??????????????? ?????? ????????? ???????????????
18570	??? ??? ??? ???? ???  ???? ??? ??? ???? ???  ???? ??? ???	?????? ?????? ?????? ?????? ?????? ??????? ?????? ?????? ?????? ?????? ??????? ?????? ??????
303	????? ????? ????? ????? ???? ??? ??? ????? ???? ??? ???	?????????? ?????????? ?????????? ?????????? ??????? ????? ?????? ?????????? ??????? ????? ??????
233	?????? ???????? ?????? ???????? ?????? ???????? ?????? ??? ????? ???????? ?????? ??? ????? ????????	?????????? ????????????? ?????????? ????????????? ?????????? ????????????? ?????????? ????? ?????????? ????????????? ?????????? ????? ?????????? ?????????????
18423	???? ???? ???? ?????? ??? ???? ???? ?????? ??? ???? ????	???????? ???????? ???????? ?????????? ????? ???????? ????????? ?????????? ????? ???????? ?????????
234	????? ????? ????? ?????? ??? ??????? ?? ??????? ?????? ??? ??????? ?? ???????	????????? ????????? ????????? ?????????? ????? ??????????? ??? ???????????? ?????????? ????? ??????????? ??? ????????????
235	???? ???? ???? ?? ??? ???? ????? ???? ?? ??? ???? ????? ????	????????? ????????? ????????? ???? ???????? ?????? ???????? ????????? ???? ???????? ?????? ???????? ?????????
236	???? ???? ???? ???? ??? ?????? ???? ???? ??? ?????? ????	????????? ????????? ????????? ????????? ????? ?????????? ??????? ????????? ????? ?????????? ???????
240	????? ????? ????? ???? ????? ?? ???? ???????? ???? ????? ?? ???? ????????	?????????? ?????????? ?????????? ???????? ????????? ??? ???????? ????????????? ???????? ????????? ??? ???????? ?????????????
241	??????? ??????? ??????? ??? ?????? ??? ??? ??? ?????? ??? ???	???????????? ???????????? ???????????? ?????? ???????????? ?????? ?????? ?????? ???????????? ?????? ??????
242	???? ???? ???? ???? ???? ???? ?? ???? ???? ???? ??	????????? ????????? ????????? ????????? ?????? ?????? ???? ????????? ?????? ?????? ????
243	???? ???? ???? ??? ??????? ???? ??? ??????? ????	???????? ???????? ???????? ????? ??????????? ???????? ????? ??????????? ????????
244	???? ???? ???? ?????? ???? ?????? ?????? ???? ??????	????????? ????????? ????????? ?????????? ????????? ?????????? ?????????? ????????? ??????????
20216	????? ????? ????? ???? ????? ???????? ???? ????? ????????	???????? ???????? ???????? ????????? ???????? ????????????? ????????? ???????? ?????????????
18247	????? ????? ????? ????? ????? ????? ?????	???????? ???????? ???????? ???????? ???????? ???????? ????????
747	???? ???? ???? ??? ????? ???? ???? ??? ????? ???? ????	???????? ???????? ???????? ?????? ???????? ???????? ???????? ?????? ???????? ???????? ????????
21235	?????? ?????? ?????? ????? ????????? ??? ??????? ????? ??????? ????? ????????? ??? ??????? ????? ???????	???????????? ???????????? ???????????? ????????? ????????????????? ????? ???????????? ????????? ??????????? ????????? ????????????????? ????? ???????????? ????????? ???????????
20239	???? ?????????? ???? ?????????? ???? ?????????? ???????? ???? ????? ?? ???? ?????????? ???????? ???? ????? ?? ???? ??????????	??????? ????????????????? ??????? ????????????????? ??????? ????????????????? ?????????????? ??????? ????????? ??? ??????? ????????????????? ?????????????? ??????? ????????? ??? ??????? ?????????????????
19521	????? ????? ????? ????? ????? ??????? ????? ????? ???????	???????? ???????? ???????? ???????? ????????? ??????????? ???????? ????????? ???????????
19947	????? ????? ????? ??????? ??? ?? ??? ?????? ??????? ??? ?? ??? ??????	???????? ???????? ???????? ??????????? ????? ??? ?????? ??????????? ??????????? ????? ??? ?????? ???????????
18658	????? ????? ????? ????? ??? ????? ?????? ???? ????? ??? ????? ?????? ????	????????? ????????? ????????? ????????? ?????? ???????? ?????????? ??????? ????????? ?????? ???????? ?????????? ???????
19903	??? ?????? ??? ?????? ??? ?????? ??? ???? ???? ??? ?????? ?? ?? ??????? ??? ???? ???? ??? ?????? ?? ?? ???????	????? ??????????? ????? ??????????? ????? ??????????? ?????? ?????? ??????? ????? ??????????? ??? ???? ?????????? ?????? ?????? ??????? ????? ??????????? ??? ???? ??????????
20109	????? ????? ????? ????? ????? ????? ???? ?????? ?????? ????? ???? ?????? ?????? ?????	???????? ???????? ???????? ???????? ???????? ???????? ??????? ??????? ?????????? ???????? ??????? ??????? ?????????? ????????
785	??? ??? ??? ??? ?????? ?? ????? ?? ?????? ??? ?????? ?? ????? ?? ??????	????? ????? ????? ??????? ??????????? ??? ???????? ???? ???????????? ??????? ??????????? ??? ???????? ???? ???????????
18238	??? ??? ??? ???? ???? ??? ???? ???? ???	?????? ?????? ?????? ??????? ??????? ?????? ??????? ??????? ??????
18155	????? ??? ????? ??? ????? ??? ????? ????? ???? ????? ????? ????  ???? ????? ??? 3 ????? ? ????? ???  ????? ????? ???? ????? ????? ????  ???? ????? ??? 3 ????? ? ????? ???	????????? ??????? ????????? ??????? ????????? ??????? ????????? ??????????? ??????? ???????? ????????? ??????? ???????? ?????????? ????? ???????? ????????? ?? ????????? ?????? ????????? ??????????? ??????? ???????? ????????? ??????? ???????? ?????????? ????? ???????? ????????? ?? ????????? ?????? 
18438	????? ????? ????? ??? ?????? ????? ???? ??? ?????? ????? ????	?????????? ?????????? ?????????? ????? ???????? ?????????? ????????? ????? ???????? ?????????? ?????????
68	?????? ??? ? ???????? ????? ??? ? ???????? ?????	?????????? ?????? ?? ????????????? ????????? ?????? ?? ????????????? ?????????
176	???? ???? ???? ???? ??? ??? ???? ????? ???? ??? ??? ???? ?????	???????? ???????? ???????? ???????? ?????? ????? ??????? ?????????? ???????? ?????? ????? ??????? ??????????
182	???? ??????? ?? ??????? ???? ??????? ?? ??????? ???? ??????? ?? ??????? ???? ????????? ?? ??????? ???? ????????? ?? ???????	???????? ??????????????? ??? ???????????? ???????? ??????????????? ??? ???????????? ???????? ??????????????? ??? ???????????? ???????? ??????????????? ??? ???????????? ???????? ??????????????? ??? ????????????
181	???? ???? ???? ???? ???? ???? ???? ???? ???? ???? ???? ????  ???? ???? ????	???????? ???????? ???????? ???????? ???????? ???????? ???????? ???????? ???????? ???????? ???????? ???????????????? ???????? ????????
649	???? ???? ???? ???? ???? ???? ???? ???? ???? ????? ?????? ???? ???? ???? ??? ?????? ???? ????? ?????? ???? ???? ???? ??? ?????? ????	????????? ????????? ??????? ????????? ????????? ??????? ????????? ????????? ??????? ?????????? ????????? ????????? ????????? ??????? ????? ?????????? ??????? ?????????? ????????? ????????? ????????? ??????? ????? ?????????? ???????
