id	text_without_diac	text
21601	يمن يمن يمن اليمن كانت مقسمة جنوب و شمال اليمن كانت مقسمة جنوب و شمال	يَمَنْ يَمَنْ يَمَنْ الْيَمَنْ كَانِتْ مْقَسّْمَة جَنُوبْ وْ شَمَالْ الْيَمَنْ كَانِتْ مْقَسّْمَة جَنُوبْ وْ شَمَالْ
21	اكاديمي قدم المحاظرة استاذ اكاديمي معروف قدم المحاظرة استاذ اكاديمي معروف	أَكَادِيمِي قَدِّمْ الْمُحَاظْرَة أُسْتَاذْ أَكَادِيمِي مَعْرُوفْ قَدِّمْ الْمُحَاظْرَة أُسْتَاذْ أَكَادِيمِي مَعْرُوفْ
169	تعليم تعليم تعليم تعليم الكبار الهدف متاعو محو الامية تعليم الكبار الهدف متاعو محو الامية	تَعْلِيمْ تَعْلِيمْ تَعْلِيمْ تَعْلِيمْ الْكِبَارْ الْهَدَفْ مْتَاعُو مَحْوْ الْأُمِّيَّة تَعْلِيمْ الْكِبَارْ الْهَدَفْ مْتَاعُو مَحْوْ الْأُمِّيَّة
286	تفصع تفصع تفصع تمشيش تفصع  تمشيش تفصع	تَفْصَعْ تَفْصَعْ تَفْصَعْ تِمْشِيشْ تَفْصَعْ  تِمْشِيشْ تَفْصَعْ
287	تفصع تفصع تفصع ساقي تفصعت بعد ما ادعثرت ساقي تفصعت بعد ما ادعثرت	تِفْصَعْ تِفْصَعْ تِفْصَعْ سَاقِي تْفَصْعِتْ بَعْدْ مَا ادَّعْثَرْتْ سَاقِي تْفَصْعِتْ بَعْدْ مَا ادَّعْثَرْتْ
531	تلميذ تلميذ تلميذ مزال تلميذ في المدرسة مزال تلميذ في المدرسة	تِلْمِيذْ تِلْمِيذْ تِلْمِيذْ مَزَالْ تِلْمِيذْ فِي الْمَدْرْسَة مَزَالْ تِلْمِيذْ فِي الْمَدْرْسَة
15665	اكسيلون اكسيلون اكسيلون تلميذ اكسيلون ديما يجيب اعداد باهية تلميذ اكسيلون ديما يجيب اعداد باهية	إِكْسِيلُونْ إِكْسِيلُونْ إِكْسِيلُونْ تِلْمِيذْ إِكْسِيلُونْ دِيمَا يْجِيبْ أَعْدَادْ بَاهْيَة تِلْمِيذْ إِكْسِيلُونْ دِيمَا يْجِيبْ أَعْدَادْ بَاهْيَة
14616	اثيوبيا اثيوبيا اثيوبيا اثيوبيا هي بلاد في افريقيا  اثيوبيا هي بلاد في افريقيا	أَثْيُوبِيَا أَثْيُوبِيَا أَثْيُوبِيَا أَثْيُوبِيَا هِيَّ بْلاَدْ فِي إِفْرِيقْيَا أَثْيُوبِيَا هِيَّ بْلاَدْ فِي إِفْرِيقْيَا
14941	اردن اردن اردن مراد تونسي لاكن بوه اصلو من الاردن  مراد تونسي لاكن بوه اصلو من الاردن	أُرْدُنْ أُرْدُنْ أُرْدُنْ مُرَادْ تُونْسِي لَاكِنْ بُوهْ أَصْلُو مِلْأُرْدُنْ مُرَادْ تُونْسِي لَاكِنْ بُوهْ أَصْلُو مِلْأُرْدُنْ
14991	ارمينيا ارمينيا ارمينيا ارمينيا احتفلت بذكرى المذبحة ارمينيا احتفلت بذكرى المذبحة	أَرْمِينْيَا أَرْمِينْيَا أَرْمِينْيَا أَرْمِينْيَا إِحْتَفْلِتْ بِذِكْرَى الْمَذْبْحَة أَرْمِينْيَا إِحْتَفْلِتْ بِذِكْرَى الْمَذْبْحَة
15003	اريانة اريانة اريانة اريانة مدينة الزهور اريانة مدينة الزهور	أَرْيَانَة أَرْيَانَة أَرْيَانَة أَرْيَانَة مَدِينَة الزُّهُورْ أَرْيَانَة مَدِينَة الزُّهُورْ
15079	استراليا استراليا استراليا استراليا بعيدة علينا برشا استراليا بعيدة علينا برشا	أُسْتْرَالِيَا أُسْتْرَالِيَا أُسْتْرَالِيَا أُسْتْرَالِيَا بْعِيدَة عْلِينَا بَرْشَا أُسْتْرَالِيَا بْعِيدَة عْلِينَا بَرْشَا
15269	اسيا اسيا اسيا قارة اسيا كبيرة برشا قارة اسيا كبيرة برشا	آسْيَا آسْيَا آسْيَا قَارِّةْ آسْيَا كْبِيرَة بَرْشَا قَارِّةْ آسْيَا كْبِيرَة بَرْشَا
18237	كاس رابطة افريقيا كاس رابطة افريقيا كاس رابطة افريقيا الترجي هزت كاس الرابطة الافريقية الترجي هزت كاس الرابطة الافريقية	كَأْسْ رَابِطَةْ إِفْرِيقْيَا كَأْسْ رَابِطَةْ إِفْرِيقْيَا كَأْسْ رَابِطَةْ إِفْرِيقْيَا التَّرَجِّي هَزِّتْ كَأْسْ رَابِطَة الْإِفْرِيقِيَّة التَّرَجِّي هَزِّتْ كَأْسْ الرَّابْطَة الْإِفْرِيقِيَّة
19178	وباء وباء وباء الوباء قضى على الاف العباد في افريقيا الوباء قضى على الاف العباد في افريقيا	وَبَاءْ وَبَاءْ وَبَاءْ الْوَبَاءْ قْضَى عْلَى آلَافْ لِعْبَادْ فِي إِفْرِيقْيَا الْوَبَاءْ قْضَى عْلَى آلَافْ لِعْبَادْ فِي إِفْرِيقْيَا
14849	ادغال ادغال ادغال ادغال افريقيا شاسعة برشا ادغال افريقيا شاسعة برشا	أَدْغَالْ أَدْغَالْ أَدْغَالْ أَدْغَالْ إِفْرِيقِيَا شَاسْعَة بَرْشَا أَدْغَالْ إِفْرِيقِيَا شَاسْعَة بَرْشَا
18774	مسيح مسيح مسيح امن بالمسيح امن بالمسيح	مَسِيحْ مَسِيحْ مَسِيحْ آمِنْ بِالْمَسِيحْ آمِنْ بِالْمَسِيحْ
19335	اتباع المسيح اتباع المسيح اتباع المسيح اتباع الميسح مذكورين برشا في الانجيل اتباع الميسح مذكورين برشا في الانجيل	أَتْبَاعْ الْمَسِيحْ أَتْبَاعْ الْمَسِيحْ أَتْبَاعْ الْمَسِيحْ أَتْبَاعْ الْمَسِيحْ مَذْكُورِينْ بَرْشَا فِي الْإِنْجِيلْ أَتْبَاعْ الْمَسِيحْ مَذْكُورِينْ بَرْشَا فِي الْإِنْجِيلْ
280	تفسير القران تفسير القران تفسير القران يقرى في كتاب تفسير القران يقرى في كتاب تفسير القران	تَفْسِيرْ الْقُرْآنْ تَفْسِيرْ الْقُرْآنْ تَفْسِيرْ الْقُرْآنْ يَقْرَى فِي كْتَابْ تَفْسِيرْ الْقُرْآنْ يَقْرَى فِي كْتَابْ تَفْسِيرْ الْقُرْآنْ
409	تكاثر تكاثر تكاثر التكاثر هو اساس الحياة التكاثر هو اساس الحياة	تَكَاثُرْ تَكَاثُرْ تَكَاثُرْ التَّكَاثُرْ هَوَّ أسَاسْ الْحَيَاةْ التَّكَاثُرْ هَوَّ أسَاسْ الْحَيَاةْ
21499	ماء ماء ماء الماء هو اساس الحياة الماء هو اساس الحياة	مَاءْ مَاءْ مَاءْ الْمَاءْ هُوَّ أَسَاسْ الْحَيَاةْ الْمَاءْ هُوَّ أَسَاسْ الْحَيَاةْ
115	تعدالو تعدالو تعدالو تعدالو للدار تعدالو للدار	تْعَدَّالُو تْعَدَّالُو تْعَدَّالُو تْعَدَّالُو لِدَّارْ تْعَدَّالُو لِدَّارْ
120	تعدى تعدى تعدى تعدى بالحصبة تعدى بالحصبة	تِعْدَى تِعْدَى تِعْدَى تِعْدَى بِالْحُصْبَة تِعْدَى بِالْحُصْبَة
123	تعدى الحدود متاعو تعدى الحدود متاعو تعدى الحدود متاعو تعدى الحدود متاعو تعدى الحدود متاعو	تْعَدَّى الْحُدُودْ مْتَاعُو تْعَدَّى الْحُدُودْ مْتَاعُو تْعَدَّى الْحُدُودْ مْتَاعُو تْعَدَّى الْحُدُودْ مْتَاعُو تْعَدَّى الْحُدُودْ مْتَاعُو
126	تعدى عليها الوقت تعدى عليها الوقت تعدى عليها الوقت تعدى عليها الوقت و هي تستنى فيه تعدى عليها الوقت و هي تستنى فيه	تْعَدَّى عْلِيهَا الْوَقْتْ تْعَدَّى عْلِيهَا الْوَقْتْ تْعَدَّى عْلِيهَا الْوَقْتْ تْعَدَّى عْلِيهَا الْوَقْتْ وْ هِيَّ تِسْتَنَّى فِيهْ تْعَدَّى عْلِيهَا الْوَقْتْ وْ هِيَّ تِسْتَنَّى فِيهْ
128	تعدى في الطويل بالنوم تعدى في الطويل بالنوم تعدى في الطويل بالنوم تعدى في الطويل بالنوم ياخي راتي خدمتو تعدى في الطويل بالنوم ياخي راتي خدمتو	تْعَدَّى فِي الطّْوِيلْ بِالنُّومْ تْعَدَّى فِي الطّْوِيلْ بِالنُّومْ تْعَدَّى فِي الطّْوِيلْ بِالنُّومْ تْعَدَّى فِي الطّْوِيلْ بِالنُّومْ يَاخِي رَاتَى خِدْمْتُو تْعَدَّى فِي الطّْوِيلْ بِالنُّومْ يَاخِي رَاتَى خِدْمْتُو
129	تعدى قبلو تعدى قبلو تعدى قبلو تعدى قبلو في الصف تعدى قبلو في الصف	تْعَدَّى قَبْلُو تْعَدَّى قَبْلُو تْعَدَّى قَبْلُو تْعَدَّى قَبْلُو فِي الصَّفْ تْعَدَّى قَبْلُو فِي الصَّفْ
119	تعدى سلامات تعدى سلامات تعدى سلامات تعدى سلامات قدام البوليسية و هو ماعندوش اوراق الكرهبة تعدى سلامات قدام البوليسية و هو ماعندوش اوراق الكرهبة	تْعَدَّى سَلَامَاتْ تْعَدَّى سَلَامَاتْ تْعَدَّى سَلَامَاتْ تْعَدَّى سَلَامَاتْ قُدَّامْ الْبُولِيسِيَّة وْ هُوَّ مَاعَنْدُوشْ أَوْرَاقْ الْكَرْهْبَة تْعَدَّى سَلَامَاتْ قُدَّامْ الْبُولِيسِيَّة وْ هُوَّ مَاعَنْدُوشْ أَوْرَاقْ الْكَرْهْبَة
125	تعدى عليه تعدى عليه تعدى عليه حطوه في الحبس على خاطرو تعدى على جارو بالعنف حطوه في الحبس على خاطرو تعدى على جارو بالعنف	تْعَدَّى عْلِيهْ تْعَدَّى عْلِيهْ تْعَدَّى عْلِيهْ حَطُّوهْ فِي الْحَبِسْ عَلَى خَاطْرُو تْعَدَّى عْلَى جَارُو بِالْعُنْفْ حَطُّوهْ فِي الْحَبِسْ عَلَى خَاطْرُو تْعَدَّى عْلَى جَارُو بِالْعُنْفْ
130	تعدى للكاسة تعدى للكاسة تعدى للكاسة تعدى للكاسة و برا خلص تعدى للكاسة و برا خلص	تْعَدَّى لِلْكَاسَة تْعَدَّى لِلْكَاسَة تْعَدَّى لِلْكَاسَة تْعَدَّى لِلْكَاسَة وْ بَرَّا خَلِّصْ تْعَدَّى لِلْكَاسَة وْ بَرَّا خَلِّصْ
131	تعدى لموضوع اخر تعدى لموضوع اخر تعدى لموضوع اخر تعدى لموضوع اخر ما اهم تعدى لموضوع اخر ما اهم	تْعَدَّى لْمَوْضُوعْ آخِرْ تْعَدَّى لْمَوْضُوعْ آخِرْ تْعَدَّى لْمَوْضُوعْ آخِرْ تْعَدَّى لْمَوْضُوعْ آخِرْ مَا أَهَمْ تْعَدَّى لْمَوْضُوعْ آخِرْ مَا أَهَمْ
124	تعدى ع القانون تعدى ع القانون تعدى ع القانون كان تتعدى على القانون باش تشد الحبس كان تتعدى على القانون باش تشد الحبس	تْعَدَّى عَ الْقَانُونْ تْعَدَّى عَ الْقَانُونْ تْعَدَّى عَ الْقَانُونْ كَانْ تِتْعَدَّى عَ الْقَانُونْ بَاشْ تْشِدْ الْحَبْسْ كَانْ تِتْعَدَّى عَ الْقَانُونْ بَاشْ تْشِدْ الْحَبْسْ
127	تعدى فلاش تعدى فلاش تعدى فلاش مش نورمال الكرهبة تعدات فلاش مش نورمال الكرهبة تعدات فلاش	تْعَدَّى فْلَاشْ تْعَدَّى فْلَاشْ تْعَدَّى فْلَاشْ مِشْ نُورْمَالْ الْكَرْهْبَة تْعَدَّاتْ فْلَاشْ مِشْ نُورْمَالْ الْكَرْهْبَة تْعَدَّاتْ فْلَاشْ
132	تعدي عل الملكية تعدي عل الملكية تعدي عل الملكية تعدى ع ملكية الغير تعدى ع ملكية الغير	تْعَدَّي عَ الْمِلْكِيَّة تْعَدَّي عَ الْمِلْكِيَّة تْعَدَّي عَ الْمِلْكِيَّة تْعَدَّى عْلَى مِلْكِيِّةْ الْغِيرْ تْعَدَّى عْلَى مِلْكِيِّةْ الْغِيرْ
19063	مجلس التاديب مجلس التاديب مجلس التاديب التلميذ تعدى على مجلس التاديب التلميذ تعدى على مجلس التاديب	مَجْلِسْ التَّأْدِيبْ مَجْلِسْ التَّأْدِيبْ مَجْلِسْ التَّأْدِيبْ التِّلْمِيذْ تْعَدَّى عْلَى مَجْلِسْ التَّأْدِيبْ التِّلْمِيذْ تْعَدَّى عْلَى مَجْلِسْ التَّأْدِيبْ
